frame,lm_0_x,lm_0_y,lm_0_z,lm_0_visibility,lm_1_x,lm_1_y,lm_1_z,lm_1_visibility,lm_2_x,lm_2_y,lm_2_z,lm_2_visibility,lm_3_x,lm_3_y,lm_3_z,lm_3_visibility,lm_4_x,lm_4_y,lm_4_z,lm_4_visibility,lm_5_x,lm_5_y,lm_5_z,lm_5_visibility,lm_6_x,lm_6_y,lm_6_z,lm_6_visibility,lm_7_x,lm_7_y,lm_7_z,lm_7_visibility,lm_8_x,lm_8_y,lm_8_z,lm_8_visibility,lm_9_x,lm_9_y,lm_9_z,lm_9_visibility,lm_10_x,lm_10_y,lm_10_z,lm_10_visibility,lm_11_x,lm_11_y,lm_11_z,lm_11_visibility,lm_12_x,lm_12_y,lm_12_z,lm_12_visibility,lm_13_x,lm_13_y,lm_13_z,lm_13_visibility,lm_14_x,lm_14_y,lm_14_z,lm_14_visibility,lm_15_x,lm_15_y,lm_15_z,lm_15_visibility,lm_16_x,lm_16_y,lm_16_z,lm_16_visibility,lm_17_x,lm_17_y,lm_17_z,lm_17_visibility,lm_18_x,lm_18_y,lm_18_z,lm_18_visibility,lm_19_x,lm_19_y,lm_19_z,lm_19_visibility,lm_20_x,lm_20_y,lm_20_z,lm_20_visibility,lm_21_x,lm_21_y,lm_21_z,lm_21_visibility,lm_22_x,lm_22_y,lm_22_z,lm_22_visibility,lm_23_x,lm_23_y,lm_23_z,lm_23_visibility,lm_24_x,lm_24_y,lm_24_z,lm_24_visibility,lm_25_x,lm_25_y,lm_25_z,lm_25_visibility,lm_26_x,lm_26_y,lm_26_z,lm_26_visibility,lm_27_x,lm_27_y,lm_27_z,lm_27_visibility,lm_28_x,lm_28_y,lm_28_z,lm_28_visibility,lm_29_x,lm_29_y,lm_29_z,lm_29_visibility,lm_30_x,lm_30_y,lm_30_z,lm_30_visibility,lm_31_x,lm_31_y,lm_31_z,lm_31_visibility,lm_32_x,lm_32_y,lm_32_z,lm_32_visibility
1,0.29448115825653076,0.23126491904258728,0.07104241102933884,0.9999626874923706,0.2941170930862427,0.212581604719162,0.08572806417942047,0.9999537467956543,0.29354655742645264,0.2115815281867981,0.08567335456609726,0.999940037727356,0.29286712408065796,0.2105066478252411,0.08564452081918716,0.9999661445617676,0.2926786243915558,0.21135401725769043,0.05373547226190567,0.9999579191207886,0.29110652208328247,0.20969229936599731,0.05371404066681862,0.9999557733535767,0.2894746661186218,0.20810869336128235,0.05368245020508766,0.9999682903289795,0.2805682122707367,0.20603471994400024,0.14738886058330536,0.9999204874038696,0.2790398597717285,0.20561400055885315,0.002470435807481408,0.9999620914459229,0.2887919247150421,0.24268577992916107,0.09616650640964508,0.9998408555984497,0.28682413697242737,0.24123868346214294,0.0539664551615715,0.9998769760131836,0.2432638555765152,0.2646917700767517,0.23475533723831177,0.9996620416641235,0.2615126967430115,0.2485773116350174,-0.09981544315814972,0.9999856948852539,0.23799355328083038,0.38311275839805603,0.26942622661590576,0.026321804150938988,0.25559890270233154,0.35545700788497925,-0.19331149756908417,0.9755252599716187,0.251174658536911,0.46542319655418396,0.24222193658351898,0.01837141066789627,0.3059536814689636,0.40801945328712463,-0.2077835649251938,0.8312212228775024,0.25310173630714417,0.4902712106704712,0.24507828056812286,0.02542782761156559,0.31926053762435913,0.4141353964805603,-0.23149336874485016,0.7833878397941589,0.2575860321521759,0.4861225187778473,0.2264290302991867,0.02487087808549404,0.3213900625705719,0.40834560990333557,-0.21303585171699524,0.7665584683418274,0.25718042254447937,0.47667908668518066,0.2314869612455368,0.025634486228227615,0.3145913779735565,0.40513062477111816,-0.19958607852458954,0.6770228147506714,0.22347502410411835,0.5015600919723511,0.10422798246145248,0.9990373849868774,0.23617976903915405,0.5016946196556091,-0.10425668209791183,0.9993482232093811,0.23611286282539368,0.6782029867172241,0.046751875430345535,0.5153112411499023,0.23422417044639587,0.6832754611968994,-0.19542832672595978,0.9892907738685608,0.22062747180461884,0.8479090929031372,0.0641787126660347,0.8086007833480835,0.11258268356323242,0.7658223509788513,-0.2325315922498703,0.9945350885391235,0.20845815539360046,0.879524827003479,0.06073152646422386,0.7910022139549255,0.11417782306671143,0.8254661560058594,-0.23717206716537476,0.9770660996437073,0.22907069325447083,0.8930692076683044,0.006089693401008844,0.8757864236831665,0.14622162282466888,0.8844509720802307,-0.30238470435142517,0.9919122457504272
2,0.29430636763572693,0.24346567690372467,0.042664896696805954,0.9999581575393677,0.29408666491508484,0.22396564483642578,0.05712702125310898,0.9999433159828186,0.29351434111595154,0.22321876883506775,0.05708210542798042,0.9999281764030457,0.2928292155265808,0.22243812680244446,0.05705465003848076,0.9999566674232483,0.2925975024700165,0.22219990193843842,0.026980651542544365,0.9999484419822693,0.2909840941429138,0.22038881480693817,0.026961201801896095,0.9999474883079529,0.2892375588417053,0.21854692697525024,0.026928823441267014,0.9999610185623169,0.2804775536060333,0.2174476683139801,0.12234033644199371,0.9998910427093506,0.2772481143474579,0.21427056193351746,-0.014791804365813732,0.9999573826789856,0.28831636905670166,0.25677019357681274,0.06976930797100067,0.9998182058334351,0.28633561730384827,0.25509291887283325,0.029649954289197922,0.9998676180839539,0.24492844939231873,0.2860962152481079,0.21468672156333923,0.999670684337616,0.25417855381965637,0.26562777161598206,-0.10498835891485214,0.9999860525131226,0.2357027530670166,0.40871620178222656,0.25422120094299316,0.026950376108288765,0.24371300637722015,0.36993932723999023,-0.1865255981683731,0.9761399626731873,0.25614550709724426,0.4873502254486084,0.22336077690124512,0.021946605294942856,0.2862834632396698,0.4397175908088684,-0.20414157211780548,0.8402078151702881,0.2631233036518097,0.509480357170105,0.22650779783725739,0.02995048463344574,0.2948942482471466,0.45528119802474976,-0.22938592731952667,0.7942327260971069,0.26787206530570984,0.5046294927597046,0.2035437971353531,0.02959444373846054,0.3020399808883667,0.44808730483055115,-0.21186427772045135,0.7784329652786255,0.2648458480834961,0.49581027030944824,0.21104614436626434,0.030455736443400383,0.2959586977958679,0.44463416934013367,-0.19597572088241577,0.6914565563201904,0.2265041470527649,0.5188141465187073,0.1017591804265976,0.999060869216919,0.23581819236278534,0.5116569399833679,-0.10170827060937881,0.9993391036987305,0.23087163269519806,0.6908847093582153,0.05999493598937988,0.5144923329353333,0.24081537127494812,0.6896072030067444,-0.19427205622196198,0.9894478917121887,0.21213941276073456,0.8567363619804382,0.09387561678886414,0.8034481406211853,0.11791671067476273,0.7591697573661804,-0.191786527633667,0.9936142563819885,0.1953744739294052,0.8912554979324341,0.09124504774808884,0.7847038507461548,0.107904352247715,0.770235002040863,-0.1919383853673935,0.9744371771812439,0.2359924614429474,0.9021660685539246,0.03410355746746063,0.869827926158905,0.13599948585033417,0.8679602742195129,-0.2496231347322464,0.9910882115364075
3,0.2922552824020386,0.2543141543865204,0.013699504546821117,0.9998731017112732,0.29203397035598755,0.234468474984169,0.027489595115184784,0.99979168176651,0.2914920449256897,0.23366905748844147,0.027441542595624924,0.9997636675834656,0.29085105657577515,0.2327972650527954,0.027390241622924805,0.9998425245285034,0.2904508411884308,0.23316320776939392,-0.00462590204551816,0.9998174905776978,0.2887994945049286,0.23164120316505432,-0.0046378243714571,0.9998233914375305,0.28690895438194275,0.23008914291858673,-0.004679483827203512,0.9998549222946167,0.2790369987487793,0.22810274362564087,0.09415951371192932,0.9995918273925781,0.2743470072746277,0.22642284631729126,-0.051326632499694824,0.9998757243156433,0.286411315202713,0.26693227887153625,0.042249005287885666,0.999403715133667,0.28425684571266174,0.2656872272491455,-0.00021225214004516602,0.999632716178894,0.24419182538986206,0.2987270653247833,0.19345441460609436,0.9996029138565063,0.24808788299560547,0.28223374485969543,-0.13474617898464203,0.9999775290489197,0.2356329709291458,0.42527568340301514,0.22633491456508636,0.026705341413617134,0.2430291771888733,0.3990153670310974,-0.2192947417497635,0.9765766263008118,0.26621267199516296,0.49502235651016235,0.1814127117395401,0.026044609025120735,0.29096728563308716,0.4503703713417053,-0.25195255875587463,0.8491581082344055,0.27419254183769226,0.5124450922012329,0.18674062192440033,0.035764891654253006,0.29905250668525696,0.4617471396923065,-0.2828064262866974,0.8055509328842163,0.2806316316127777,0.5055826306343079,0.16103945672512054,0.035515204071998596,0.3023234009742737,0.4527762234210968,-0.2599826455116272,0.7905898690223694,0.2774137854576111,0.49832791090011597,0.1683529168367386,0.036580540239810944,0.29819419980049133,0.4503285586833954,-0.24227415025234222,0.7060397863388062,0.21948932111263275,0.5342307686805725,0.10051564872264862,0.9988569021224976,0.2323179841041565,0.5285089612007141,-0.10042218118906021,0.9988409876823425,0.2249291092157364,0.7002315521240234,0.08464363217353821,0.5245670080184937,0.2644846737384796,0.6892139911651611,-0.1648522913455963,0.9887437224388123,0.19010929763317108,0.8632981181144714,0.1378362476825714,0.802588701248169,0.15458907186985016,0.7538806796073914,-0.08529402315616608,0.9899522066116333,0.16945099830627441,0.9000880122184753,0.13800644874572754,0.7832295894622803,0.13480405509471893,0.752037763595581,-0.07746990025043488,0.9680138230323792,0.23439761996269226,0.9100372195243835,0.09628289192914963,0.8632751703262329,0.13887082040309906,0.834186315536499,-0.10627531260251999,0.9869254231452942
4,0.29136085510253906,0.2573484182357788,0.07562939822673798,0.9998512268066406,0.29184526205062866,0.2373482584953308,0.09097310900688171,0.9997596144676208,0.2913409173488617,0.23647232353687286,0.09095100313425064,0.9997216463088989,0.29073697328567505,0.2354748249053955,0.09096705168485641,0.9998149275779724,0.29023483395576477,0.2356681376695633,0.06341873854398727,0.9997950196266174,0.2886093854904175,0.23381656408309937,0.06339848786592484,0.9998013377189636,0.2867469787597656,0.23190376162528992,0.06330104917287827,0.9998393654823303,0.2790638506412506,0.22998371720314026,0.1510213017463684,0.9995518326759338,0.27444472908973694,0.22747039794921875,0.02477557584643364,0.999862015247345,0.28503865003585815,0.26976463198661804,0.09980825334787369,0.9992901086807251,0.28297749161720276,0.26750263571739197,0.06304717808961868,0.9995862245559692,0.2422434240579605,0.2946140468120575,0.22086279094219208,0.9995995759963989,0.2475229948759079,0.27511683106422424,-0.06748677045106888,0.9999787211418152,0.20063278079032898,0.40708619356155396,0.2718982696533203,0.03076673485338688,0.2118951976299286,0.3626518249511719,-0.16827549040317535,0.9779818654060364,0.231471449136734,0.46158671379089355,0.26134273409843445,0.02809816598892212,0.2555312514305115,0.440561980009079,-0.21085225045681,0.8572259545326233,0.23932984471321106,0.481643944978714,0.26639407873153687,0.03821738809347153,0.26348212361335754,0.4561255872249603,-0.22602257132530212,0.8140273094177246,0.24750441312789917,0.4758210778236389,0.2498106211423874,0.03783781826496124,0.26980334520339966,0.44865068793296814,-0.2058296650648117,0.7995706796646118,0.24360455572605133,0.4688981771469116,0.25280481576919556,0.039200153201818466,0.26587730646133423,0.4428463578224182,-0.19929829239845276,0.7183523178100586,0.21204330027103424,0.5284848809242249,0.09769714623689651,0.9988802075386047,0.22883255779743195,0.5232943892478943,-0.09768664836883545,0.9987889528274536,0.22161246836185455,0.7080395817756653,0.018914490938186646,0.5239585041999817,0.2874230742454529,0.6719955801963806,-0.1483716070652008,0.985744059085846,0.17922824621200562,0.8684905171394348,-0.031092366203665733,0.7834171056747437,0.1756891906261444,0.766216516494751,-0.15438799560070038,0.9797822833061218,0.1610078513622284,0.9003703594207764,-0.042037233710289,0.7705497741699219,0.15126165747642517,0.7669451832771301,-0.15507462620735168,0.9578982591629028,0.22725796699523926,0.9249876141548157,-0.09446300566196442,0.8429703116416931,0.18345032632350922,0.8480728268623352,-0.19069166481494904,0.9784071445465088
5,0.2914525270462036,0.255811870098114,0.007638363633304834,0.9998515844345093,0.29194924235343933,0.23515470325946808,0.023312291130423546,0.9997628927230835,0.2914944887161255,0.23437069356441498,0.02332860417664051,0.9997172355651855,0.29096361994743347,0.23342686891555786,0.023384928703308105,0.9998056888580322,0.29029276967048645,0.23309814929962158,-0.0029485232662409544,0.9998036623001099,0.28868335485458374,0.23113591969013214,-0.0029633422382175922,0.9998083710670471,0.28681665658950806,0.2291530966758728,-0.003045029705390334,0.9998463988304138,0.27954980731010437,0.22730273008346558,0.09564737975597382,0.9995564222335815,0.2744109332561493,0.2249826341867447,-0.023088006302714348,0.9998695254325867,0.2851925194263458,0.2674925625324249,0.03698014095425606,0.999294638633728,0.28314247727394104,0.26464754343032837,0.002351682400330901,0.9996042847633362,0.24229826033115387,0.2876754105091095,0.18794551491737366,0.9996119737625122,0.2470056563615799,0.273434579372406,-0.0925990417599678,0.9999802112579346,0.19996829330921173,0.35378459095954895,0.21783415973186493,0.034520793706178665,0.19409853219985962,0.32648712396621704,-0.1767166703939438,0.9792079329490662,0.21978694200515747,0.4484536349773407,0.16344879567623138,0.030909772962331772,0.2347731739282608,0.43014082312583923,-0.18475358188152313,0.8632336258888245,0.22428704798221588,0.4726400077342987,0.16094298660755157,0.04117076098918915,0.23988045752048492,0.4496549069881439,-0.20011915266513824,0.8190956711769104,0.23075515031814575,0.45857706665992737,0.14304247498512268,0.04077571630477905,0.2464546412229538,0.44322049617767334,-0.18359707295894623,0.8060741424560547,0.23031291365623474,0.45394498109817505,0.15301363170146942,0.04207067936658859,0.24429933726787567,0.43738922476768494,-0.1743738353252411,0.7289558053016663,0.20715020596981049,0.5223281979560852,0.09706173837184906,0.9989574551582336,0.22384200990200043,0.5202039480209351,-0.09715666621923447,0.9988678693771362,0.1934337615966797,0.7072794437408447,0.050245724618434906,0.5610427260398865,0.29389986395835876,0.6468949317932129,-0.08132331818342209,0.9860384464263916,0.12904806435108185,0.8664238452911377,0.02043541707098484,0.796877384185791,0.2079794704914093,0.7729622721672058,-0.02472764626145363,0.979246199131012,0.10812970995903015,0.8968943357467651,0.015318340621888638,0.7864056825637817,0.18656782805919647,0.7780007123947144,-0.018272580578923225,0.9579370617866516,0.16666895151138306,0.9219767451286316,-0.08026052266359329,0.8468435406684875,0.2326306402683258,0.8534115552902222,-0.021018940955400467,0.9771183133125305
6,0.2919779419898987,0.23540544509887695,0.008673720993101597,0.9998608827590942,0.2921968996524811,0.21666838228702545,0.021983828395605087,0.9997797012329102,0.2917669415473938,0.21559201180934906,0.022005226463079453,0.9997349977493286,0.29125773906707764,0.21430331468582153,0.022049669176340103,0.9998176097869873,0.2903236448764801,0.2159658521413803,-0.00616419268772006,0.9998196959495544,0.28873711824417114,0.21448884904384613,-0.0061861369758844376,0.9998229146003723,0.286865234375,0.21287435293197632,-0.006283069960772991,0.999858558177948,0.2801223695278168,0.21029998362064362,0.09198801219463348,0.9995918869972229,0.27444055676460266,0.20985400676727295,-0.03752769157290459,0.9998809099197388,0.2860410809516907,0.24585957825183868,0.038015466183423996,0.9993554949760437,0.2836105227470398,0.24485383927822113,0.0005905459402129054,0.9996403455734253,0.24607038497924805,0.2698127329349518,0.17821016907691956,0.9996442198753357,0.2461286336183548,0.2519945204257965,-0.0948738306760788,0.9999818801879883,0.2102470099925995,0.3458450734615326,0.22221077978610992,0.038012854754924774,0.1808101236820221,0.28808048367500305,-0.20687028765678406,0.9804558753967285,0.24330110847949982,0.4204300343990326,0.16205136477947235,0.037391576915979385,0.22213183343410492,0.39617154002189636,-0.2621133029460907,0.8722404837608337,0.25258588790893555,0.4384617805480957,0.15638235211372375,0.04978832229971886,0.22938689589500427,0.4263259470462799,-0.28651711344718933,0.8293501734733582,0.25863510370254517,0.43124687671661377,0.13245940208435059,0.049729228019714355,0.23749664425849915,0.4193441569805145,-0.27224448323249817,0.8175223469734192,0.2544812858104706,0.4273008704185486,0.1493300050497055,0.050906844437122345,0.23625096678733826,0.4111877679824829,-0.25454917550086975,0.7453000545501709,0.21019768714904785,0.5054218769073486,0.09413968026638031,0.9990407824516296,0.22457076609134674,0.506639838218689,-0.09426797926425934,0.9989537000656128,0.18147140741348267,0.6857523322105408,0.054308101534843445,0.5948000550270081,0.2980218529701233,0.6328943371772766,-0.0582253523170948,0.9829806089401245,0.11216627061367035,0.8538305163383484,0.03822408989071846,0.8100596070289612,0.22833062708377838,0.7802267670631409,0.016691995784640312,0.9759393334388733,0.0912724956870079,0.8767070770263672,0.032967716455459595,0.8030897378921509,0.21011163294315338,0.7829341888427734,0.02453606203198433,0.956755518913269,0.1403762251138687,0.9175455570220947,-0.029497332870960236,0.8490999937057495,0.24005775153636932,0.8553951978683472,0.010834943503141403,0.9723513126373291
7,0.2920161187648773,0.21776443719863892,0.01628088392317295,0.9998629093170166,0.29224643111228943,0.19907589256763458,0.02922689914703369,0.9997877478599548,0.2918389141559601,0.19790498912334442,0.029237402603030205,0.9997406601905823,0.2913566827774048,0.19650299847126007,0.029281871393322945,0.9998213648796082,0.29035860300064087,0.19832643866539001,0.0007335974951274693,0.9998286962509155,0.28877362608909607,0.19677239656448364,0.0007180861430242658,0.9998287558555603,0.2869049310684204,0.19505849480628967,0.0006177363684400916,0.9998652935028076,0.28058922290802,0.19235073029994965,0.09458398073911667,0.9996131062507629,0.27452751994132996,0.19188109040260315,-0.03586798533797264,0.9998883605003357,0.2862600088119507,0.22743020951747894,0.0439516045153141,0.999403715133667,0.2837474048137665,0.22660724818706512,0.006300258915871382,0.9996699094772339,0.24931968748569489,0.2510069012641907,0.17826230823993683,0.9996654987335205,0.2459593415260315,0.23097164928913116,-0.09881783276796341,0.9999832510948181,0.21534857153892517,0.33214861154556274,0.21620358526706696,0.03975986689329147,0.17652711272239685,0.271639347076416,-0.20361171662807465,0.9812808632850647,0.24080851674079895,0.4087536334991455,0.14733663201332092,0.03807878494262695,0.2219192534685135,0.3791297674179077,-0.24087221920490265,0.8769364356994629,0.24731594324111938,0.42879924178123474,0.13779182732105255,0.051013022661209106,0.23057805001735687,0.4082994759082794,-0.26440131664276123,0.832658588886261,0.2523391842842102,0.42182987928390503,0.11695589870214462,0.050963759422302246,0.2385888695716858,0.4017026126384735,-0.24828313291072845,0.8213722109794617,0.24939090013504028,0.4162721037864685,0.13501830399036407,0.05216428264975548,0.23610517382621765,0.3927055299282074,-0.23257093131542206,0.7520676255226135,0.21119363605976105,0.4855722486972809,0.09244981408119202,0.9990636110305786,0.22511309385299683,0.4865119755268097,-0.09254980832338333,0.9990031719207764,0.17928555607795715,0.6645044088363647,0.045406509190797806,0.6020902395248413,0.2954416275024414,0.6302684545516968,-0.06196945905685425,0.9728075861930847,0.09438712894916534,0.8309524655342102,0.013506847433745861,0.8077052235603333,0.2520017623901367,0.8030305504798889,-0.02192259207367897,0.9659513235092163,0.07211378216743469,0.8530896902084351,0.006316246930509806,0.8103533387184143,0.2377668023109436,0.8270472288131714,-0.01795908436179161,0.9525986909866333,0.10925751179456711,0.9063386917114258,-0.05359034985303879,0.8350502252578735,0.2831684648990631,0.8817540407180786,-0.04854581505060196,0.9604204297065735
8,0.29577550292015076,0.20559976994991302,0.0012473085662350059,0.9998757839202881,0.29511359333992004,0.1879960149526596,0.01653883419930935,0.9998079538345337,0.29466137290000916,0.1870129257440567,0.016587475314736366,0.9997649192810059,0.29412105679512024,0.18587855994701385,0.016607437282800674,0.9998382329940796,0.29285135865211487,0.18672356009483337,-0.01380677055567503,0.9998453259468079,0.2908685803413391,0.18488815426826477,-0.013800551183521748,0.9998452067375183,0.28858646750450134,0.1829320639371872,-0.013843114487826824,0.9998783469200134,0.2835492789745331,0.18292419612407684,0.0912678986787796,0.9996501207351685,0.2754143178462982,0.18018214404582977,-0.0479385182261467,0.99989914894104,0.29016196727752686,0.2169158011674881,0.03227207809686661,0.9994617104530334,0.2873353362083435,0.21601133048534393,-0.007896780036389828,0.9997022747993469,0.2589992582798004,0.2522040903568268,0.17985603213310242,0.9996923804283142,0.24562598764896393,0.221846342086792,-0.10435067862272263,0.9999844431877136,0.2439751923084259,0.3331119418144226,0.26919880509376526,0.05309102684259415,0.17825795710086823,0.2777312397956848,-0.2163633406162262,0.9824526906013489,0.2854669392108917,0.38665544986724854,0.25760453939437866,0.06731147319078445,0.2259604036808014,0.37483206391334534,-0.2768738567829132,0.8857383131980896,0.2971997559070587,0.38608047366142273,0.26032111048698425,0.08184780180454254,0.23573753237724304,0.4017283618450165,-0.2993612587451935,0.8428683280944824,0.30125364661216736,0.38201701641082764,0.2356182187795639,0.08274310827255249,0.24320949614048004,0.395292192697525,-0.28449729084968567,0.8322643041610718,0.29343172907829285,0.3828405737876892,0.24598897993564606,0.08312606066465378,0.24172934889793396,0.3874911665916443,-0.26881101727485657,0.7673859000205994,0.21563206613063812,0.4859151840209961,0.09128641337156296,0.999066948890686,0.22893497347831726,0.48303860425949097,-0.09134543687105179,0.9990344047546387,0.18032756447792053,0.6607621908187866,0.036819007247686386,0.6074832677841187,0.28862014412879944,0.63201504945755,-0.0578162744641304,0.9560199975967407,0.08775363117456436,0.8123182058334351,-0.004987816326320171,0.8016387224197388,0.26954424381256104,0.8188599348068237,-0.04144243523478508,0.9537181258201599,0.06272483617067337,0.8209174275398254,-0.012374605052173138,0.8146857023239136,0.25785762071609497,0.8454225659370422,-0.039574429392814636,0.9476796388626099,0.09349504113197327,0.8837983012199402,-0.0682511106133461,0.8193884491920471,0.29937827587127686,0.889785885810852,-0.07925686985254288,0.9451403617858887
9,0.29801127314567566,0.2050652652978897,0.006743396632373333,0.9998732805252075,0.2967624366283417,0.18668322265148163,0.02128540724515915,0.999805212020874,0.29595324397087097,0.18545815348625183,0.02130507305264473,0.9997612833976746,0.29505473375320435,0.184065580368042,0.021336549893021584,0.9998359084129333,0.2952103018760681,0.18559235334396362,-0.006996472366154194,0.9998425245285034,0.2933448255062103,0.18373456597328186,-0.006990157067775726,0.9998372197151184,0.2912060618400574,0.1817629486322403,-0.007045319769531488,0.9998742938041687,0.28340986371040344,0.1804877519607544,0.08699522167444229,0.9996469616889954,0.2769882082939148,0.1789110004901886,-0.04197422415018082,0.9998937845230103,0.29153868556022644,0.21750418841838837,0.033821746706962585,0.9994810223579407,0.289576917886734,0.2164309322834015,-0.003291606903076172,0.999714732170105,0.2505752742290497,0.24799123406410217,0.16327384114265442,0.999684751033783,0.25184547901153564,0.22507040202617645,-0.10491006076335907,0.9999839067459106,0.19793352484703064,0.3327222764492035,0.20369236171245575,0.05247560143470764,0.19307194650173187,0.29535430669784546,-0.16807430982589722,0.9808304309844971,0.24305954575538635,0.4059670567512512,0.16371656954288483,0.06380505114793777,0.23056088387966156,0.37892478704452515,-0.13459737598896027,0.8748760223388672,0.2547156512737274,0.4184720516204834,0.1566898077726364,0.07844524085521698,0.2477896511554718,0.4065333604812622,-0.14672498404979706,0.8311359882354736,0.26129770278930664,0.4137941300868988,0.13873545825481415,0.07923774421215057,0.2599899470806122,0.400581419467926,-0.13469068706035614,0.8212752342224121,0.2559940814971924,0.410392165184021,0.15274837613105774,0.07987601310014725,0.2468927949666977,0.3935551345348358,-0.1260140836238861,0.758528470993042,0.21578644216060638,0.48656395077705383,0.08680751174688339,0.9985270500183105,0.23826877772808075,0.4842177927494049,-0.08685684949159622,0.9988627433776855,0.18528421223163605,0.6591519713401794,0.03931264206767082,0.6015321612358093,0.28613075613975525,0.6356427669525146,-0.07672172039747238,0.9500331878662109,0.08869408816099167,0.7820404171943665,0.010548418387770653,0.7969140410423279,0.271138072013855,0.8465933799743652,-0.07222381979227066,0.9506224393844604,0.06919646263122559,0.7805554270744324,0.0002891866606660187,0.8153184056282043,0.2591312825679779,0.8718702793121338,-0.07107680290937424,0.9477204084396362,0.07991163432598114,0.8684976696968079,-0.04964659735560417,0.8050560355186462,0.2891550064086914,0.9339510202407837,-0.10856563597917557,0.9400606751441956
10,0.2991272807121277,0.20789937674999237,0.024117177352309227,0.9998459219932556,0.29739654064178467,0.18941879272460938,0.0385686494410038,0.9997630715370178,0.2965584695339203,0.1884343922138214,0.03857260197401047,0.9997009038925171,0.2956027388572693,0.18729130923748016,0.038599565625190735,0.9998008608818054,0.29579976201057434,0.18831484019756317,0.007986638695001602,0.9998108148574829,0.29387763142585754,0.18672260642051697,0.007986320182681084,0.9997952580451965,0.29170212149620056,0.18504533171653748,0.007940668612718582,0.9998501539230347,0.2833095192909241,0.18469011783599854,0.09870066493749619,0.9995598196983337,0.27744272351264954,0.18323902785778046,-0.03763868287205696,0.9998564720153809,0.29255929589271545,0.22118528187274933,0.048752881586551666,0.9994305968284607,0.2906051278114319,0.2200356274843216,0.009410466998815536,0.9996852278709412,0.24764609336853027,0.24913592636585236,0.1757202297449112,0.999548077583313,0.2536451816558838,0.2277560979127884,-0.10777759552001953,0.9999787211418152,0.20632123947143555,0.34055304527282715,0.22669918835163116,0.050910256803035736,0.20858310163021088,0.305400550365448,-0.16100281476974487,0.9771615266799927,0.23680369555950165,0.4028451144695282,0.21602988243103027,0.059554245322942734,0.2427184283733368,0.38301384449005127,-0.10486852377653122,0.8526707291603088,0.23997759819030762,0.4271659553050995,0.21466806530952454,0.07354692369699478,0.2568637430667877,0.4093133509159088,-0.11432545632123947,0.8063893914222717,0.24572305381298065,0.42253148555755615,0.19813472032546997,0.07428862899541855,0.26156672835350037,0.40195927023887634,-0.10204501450061798,0.7965955138206482,0.24530476331710815,0.4077613353729248,0.20563744008541107,0.0751044824719429,0.2501228451728821,0.3964640200138092,-0.09577084332704544,0.7358915209770203,0.2166864573955536,0.4885267913341522,0.08865783363580704,0.9975934624671936,0.2384731024503708,0.4863816499710083,-0.08860448002815247,0.9985039234161377,0.18666397035121918,0.6622872352600098,0.043098390102386475,0.5899539589881897,0.2854721248149872,0.6516561508178711,-0.09342989325523376,0.9458465576171875,0.09734157472848892,0.7658201456069946,0.033737339079380035,0.782461404800415,0.24922394752502441,0.8469831347465515,-0.10139338672161102,0.9478223919868469,0.08011332899332047,0.7583702802658081,0.029214447364211082,0.8056064248085022,0.23422834277153015,0.8787317872047424,-0.10299353301525116,0.9465872049331665,0.08876416832208633,0.8545153141021729,-0.01794675551354885,0.7893595099449158,0.27373620867729187,0.9385194778442383,-0.15438903868198395,0.9365719556808472
