frame,lm_0_x,lm_0_y,lm_0_z,lm_0_visibility,lm_1_x,lm_1_y,lm_1_z,lm_1_visibility,lm_2_x,lm_2_y,lm_2_z,lm_2_visibility,lm_3_x,lm_3_y,lm_3_z,lm_3_visibility,lm_4_x,lm_4_y,lm_4_z,lm_4_visibility,lm_5_x,lm_5_y,lm_5_z,lm_5_visibility,lm_6_x,lm_6_y,lm_6_z,lm_6_visibility,lm_7_x,lm_7_y,lm_7_z,lm_7_visibility,lm_8_x,lm_8_y,lm_8_z,lm_8_visibility,lm_9_x,lm_9_y,lm_9_z,lm_9_visibility,lm_10_x,lm_10_y,lm_10_z,lm_10_visibility,lm_11_x,lm_11_y,lm_11_z,lm_11_visibility,lm_12_x,lm_12_y,lm_12_z,lm_12_visibility,lm_13_x,lm_13_y,lm_13_z,lm_13_visibility,lm_14_x,lm_14_y,lm_14_z,lm_14_visibility,lm_15_x,lm_15_y,lm_15_z,lm_15_visibility,lm_16_x,lm_16_y,lm_16_z,lm_16_visibility,lm_17_x,lm_17_y,lm_17_z,lm_17_visibility,lm_18_x,lm_18_y,lm_18_z,lm_18_visibility,lm_19_x,lm_19_y,lm_19_z,lm_19_visibility,lm_20_x,lm_20_y,lm_20_z,lm_20_visibility,lm_21_x,lm_21_y,lm_21_z,lm_21_visibility,lm_22_x,lm_22_y,lm_22_z,lm_22_visibility,lm_23_x,lm_23_y,lm_23_z,lm_23_visibility,lm_24_x,lm_24_y,lm_24_z,lm_24_visibility,lm_25_x,lm_25_y,lm_25_z,lm_25_visibility,lm_26_x,lm_26_y,lm_26_z,lm_26_visibility,lm_27_x,lm_27_y,lm_27_z,lm_27_visibility,lm_28_x,lm_28_y,lm_28_z,lm_28_visibility,lm_29_x,lm_29_y,lm_29_z,lm_29_visibility,lm_30_x,lm_30_y,lm_30_z,lm_30_visibility,lm_31_x,lm_31_y,lm_31_z,lm_31_visibility,lm_32_x,lm_32_y,lm_32_z,lm_32_visibility
1,0.6269088387489319,0.37826797366142273,0.29872891306877136,0.9990999698638916,0.6224379539489746,0.37084758281707764,0.24702778458595276,0.9990730285644531,0.61788010597229,0.3703519105911255,0.24698509275913239,0.9992254972457886,0.6130831837654114,0.3700147271156311,0.24694868922233582,0.998892605304718,0.6349854469299316,0.3717998266220093,0.25343403220176697,0.9990555644035339,0.6388916969299316,0.3719354569911957,0.25344860553741455,0.9992122650146484,0.6428672671318054,0.372230589389801,0.2533212900161743,0.9988870024681091,0.6072002053260803,0.373782217502594,0.06388796865940094,0.9993407130241394,0.6507624983787537,0.3765108287334442,0.09170258045196533,0.9993471503257751,0.6190916895866394,0.38341671228408813,0.24371707439422607,0.9990111589431763,0.6325640082359314,0.3843430280685425,0.2510630488395691,0.9987377524375916,0.5497649908065796,0.4114689230918884,-0.03485971316695213,0.9999321699142456,0.6953433156013489,0.4227447509765625,0.027102060616016388,0.9997007846832275,0.4820711612701416,0.453376829624176,0.029852302744984627,0.9944601058959961,0.717293381690979,0.48355525732040405,0.1138959750533104,0.9848124980926514,0.4537811577320099,0.5007586479187012,0.2092413306236267,0.742009162902832,0.7121988534927368,0.5271064639091492,0.31493207812309265,0.6714920997619629,0.4439942240715027,0.5109516978263855,0.22319987416267395,0.5559955835342407,0.7110203504562378,0.5406232476234436,0.3388049304485321,0.4904661774635315,0.4564058184623718,0.512450098991394,0.2304774969816208,0.532341718673706,0.7036973237991333,0.5389609932899475,0.3432198464870453,0.472582072019577,0.46327197551727295,0.5087643265724182,0.21774759888648987,0.4565681517124176,0.7001997232437134,0.5335289239883423,0.3221069872379303,0.44013580679893494,0.575222373008728,0.5426539778709412,-0.042689092457294464,0.9999797344207764,0.6500084400177002,0.5421845316886902,0.04198881983757019,0.9998486042022705,0.5645240545272827,0.6303952932357788,0.08291634917259216,0.9982509016990662,0.629376232624054,0.6009927988052368,0.359536737203598,0.9353684782981873,0.5625283122062683,0.7327102422714233,0.2190309762954712,0.9917309880256653,0.6353124380111694,0.6734572052955627,0.6680724620819092,0.8867633938789368,0.5636572241783142,0.7477136254310608,0.2349107563495636,0.990205705165863,0.6340576410293579,0.6873850226402283,0.7026185989379883,0.9204190373420715,0.5625082850456238,0.7408756017684937,0.1889525055885315,0.8801972270011902,0.622353196144104,0.6896551847457886,0.7108027935028076,0.5914235711097717
2,0.6270991563796997,0.37725040316581726,0.2535080909729004,0.9990956783294678,0.6225355863571167,0.37015196681022644,0.201046422123909,0.9990618228912354,0.6179422736167908,0.36968910694122314,0.20102813839912415,0.9992111921310425,0.6131333112716675,0.3693297803401947,0.2010190635919571,0.9988747835159302,0.6351110935211182,0.3707829713821411,0.20654138922691345,0.9990502595901489,0.6390547156333923,0.3707907795906067,0.2065342664718628,0.9992033243179321,0.6430970430374146,0.37088629603385925,0.20638303458690643,0.9988800287246704,0.6072003245353699,0.37247660756111145,0.016944052651524544,0.9992982149124146,0.6509320139884949,0.3751813471317291,0.040144018828868866,0.9993265271186829,0.6192581653594971,0.38253748416900635,0.19774925708770752,0.999018132686615,0.6328566670417786,0.3836058974266052,0.20381438732147217,0.9987534880638123,0.54839688539505,0.4093281030654907,-0.08214624971151352,0.9999217391014099,0.6951870322227478,0.42142531275749207,-0.007806660607457161,0.9996673464775085,0.480892151594162,0.4527772068977356,-0.04528605565428734,0.9940586090087891,0.7157584428787231,0.48362913727760315,0.09640249609947205,0.9820358157157898,0.4520002603530884,0.4991116225719452,0.09315918385982513,0.7394995093345642,0.7074502110481262,0.5259594321250916,0.3028927445411682,0.6461201906204224,0.44162940979003906,0.5092632174491882,0.10096542537212372,0.5543100833892822,0.7029743194580078,0.538928210735321,0.331188440322876,0.47085097432136536,0.45395249128341675,0.51018226146698,0.10991425067186356,0.5303041338920593,0.6949337720870972,0.536104142665863,0.33018016815185547,0.454223096370697,0.46092578768730164,0.5066383481025696,0.10161276161670685,0.4534022808074951,0.6930176019668579,0.53037029504776,0.30867716670036316,0.42323246598243713,0.5736648440361023,0.542442262172699,-0.04237214848399162,0.9999777674674988,0.6500322818756104,0.541929304599762,0.04163283109664917,0.9998436570167542,0.5625448226928711,0.6288233399391174,0.10014593601226807,0.9982933402061462,0.6306021809577942,0.6007718443870544,0.3637138605117798,0.9374412298202515,0.5613372325897217,0.7288636565208435,0.21546415984630585,0.9920799732208252,0.6339654326438904,0.6730069518089294,0.643585741519928,0.8917509913444519,0.5631710886955261,0.7441005706787109,0.22923383116722107,0.9906567931175232,0.6319944858551025,0.6845799088478088,0.6747258305549622,0.9232566952705383,0.5622087121009827,0.7383555173873901,0.18635983765125275,0.8849561810493469,0.6208157539367676,0.6863716840744019,0.687863290309906,0.604871928691864
3,0.627102792263031,0.37496355175971985,0.2364102303981781,0.9991198182106018,0.6224240660667419,0.36796385049819946,0.1854817420244217,0.9990816712379456,0.6177611351013184,0.36745738983154297,0.18546484410762787,0.9992249011993408,0.6128836870193481,0.3670177757740021,0.18546123802661896,0.9988967776298523,0.6350666284561157,0.3684302270412445,0.18951785564422607,0.9990745782852173,0.6389976739883423,0.36833128333091736,0.18952226638793945,0.9992203712463379,0.643031120300293,0.3682944178581238,0.18938426673412323,0.9989063143730164,0.6066539287567139,0.36967530846595764,0.0067848158068954945,0.9992895722389221,0.6505441665649414,0.37263232469558716,0.024054626002907753,0.9993254542350769,0.619218647480011,0.3803630471229553,0.18292659521102905,0.9990379810333252,0.6328514814376831,0.38153836131095886,0.18716733157634735,0.9987823963165283,0.5464529991149902,0.4060909152030945,-0.08966708928346634,0.9999175667762756,0.6924193501472473,0.4174208343029022,-0.02117028459906578,0.9996457099914551,0.4786665737628937,0.4493027925491333,-0.04440440237522125,0.9938355088233948,0.7115163207054138,0.48040640354156494,0.08828938752412796,0.9802044034004211,0.4484640657901764,0.49552518129348755,0.09936217218637466,0.7429013848304749,0.7057337164878845,0.5205429792404175,0.3043752908706665,0.6337479948997498,0.43910452723503113,0.5067289471626282,0.10930436849594116,0.5592675805091858,0.7015635967254639,0.5317651033401489,0.3336103558540344,0.4619187116622925,0.45171841979026794,0.5078151822090149,0.11760380864143372,0.5352092981338501,0.6928063631057739,0.5297715663909912,0.33050337433815,0.44652023911476135,0.45845866203308105,0.5039651393890381,0.10806412249803543,0.45672914385795593,0.6906240582466125,0.5239976048469543,0.3105139136314392,0.4160400331020355,0.571627676486969,0.5397161245346069,-0.04237058386206627,0.9999755024909973,0.6496042609214783,0.5391605496406555,0.04162305220961571,0.9998393058776855,0.5584248900413513,0.6263895630836487,0.10642627626657486,0.9983170628547668,0.6329866647720337,0.59785395860672,0.36284980177879333,0.9393933415412903,0.5599042177200317,0.7215287685394287,0.21699464321136475,0.9923070669174194,0.6336585879325867,0.6721328496932983,0.6244403719902039,0.8961540460586548,0.5630573034286499,0.736218273639679,0.2305000126361847,0.9908984303474426,0.6304634213447571,0.6846036314964294,0.6552795171737671,0.9252578616142273,0.5584778785705566,0.7332761883735657,0.19386939704418182,0.8883216381072998,0.6206430792808533,0.6805769801139832,0.671126663684845,0.6176030039787292
4,0.6232027411460876,0.37153393030166626,0.25308412313461304,0.999157726764679,0.6180810332298279,0.36455070972442627,0.20059752464294434,0.9991170167922974,0.6131020784378052,0.3640088438987732,0.2005578726530075,0.9992539286613464,0.6081113815307617,0.3635755181312561,0.20052757859230042,0.9989404082298279,0.6314080953598022,0.36512237787246704,0.2056557685136795,0.9991101026535034,0.6355593800544739,0.36505547165870667,0.20567229390144348,0.9992491602897644,0.6396129727363586,0.3650440275669098,0.20551618933677673,0.9989480376243591,0.6025725603103638,0.36635157465934753,0.021256618201732635,0.9993021488189697,0.6477082371711731,0.3692660629749298,0.043002899736166,0.9993314743041992,0.6143620014190674,0.3767724633216858,0.19947388768196106,0.9990666508674622,0.6288166046142578,0.37779808044433594,0.20504938066005707,0.9988148808479309,0.543424129486084,0.4023659825325012,-0.07783714681863785,0.9999170303344727,0.6891223192214966,0.4131523072719574,-0.013090571388602257,0.9996316432952881,0.4748731851577759,0.4464261829853058,-0.029360925778746605,0.9939166903495789,0.7059674263000488,0.47578731179237366,0.11190672218799591,0.9789993166923523,0.44403237104415894,0.49288007616996765,0.12958981096744537,0.7525806427001953,0.7007991671562195,0.5178390145301819,0.33944985270500183,0.6261146664619446,0.43488338589668274,0.5041856169700623,0.1424134224653244,0.5725939273834229,0.6971095204353333,0.5291901230812073,0.37786659598350525,0.4576578736305237,0.44781193137168884,0.5053225755691528,0.15237870812416077,0.5488663911819458,0.687933623790741,0.5273659825325012,0.37551236152648926,0.44345995783805847,0.4546363055706024,0.5013814568519592,0.13967636227607727,0.46859267354011536,0.6857185959815979,0.5214287042617798,0.34627002477645874,0.413166344165802,0.5693243145942688,0.5338931679725647,-0.04411887377500534,0.9999750852584839,0.648166298866272,0.532728910446167,0.04321480914950371,0.999841570854187,0.5572203397750854,0.6158310770988464,0.10325399786233902,0.9983053803443909,0.6330347061157227,0.5954901576042175,0.3627391457557678,0.9400755763053894,0.556692361831665,0.7132271528244019,0.14128263294696808,0.9925864934921265,0.631793737411499,0.6707391142845154,0.5420961976051331,0.9001242518424988,0.5619279742240906,0.7254335284233093,0.14808779954910278,0.9913070201873779,0.6258258819580078,0.682892918586731,0.5644190907478333,0.9278139472007751,0.5535992980003357,0.7273492217063904,0.10865806043148041,0.8927645683288574,0.6195916533470154,0.6768873929977417,0.5780498385429382,0.6290035247802734
5,0.6203915476799011,0.37115177512168884,0.29156693816185,0.999178409576416,0.6152763962745667,0.36420419812202454,0.24050427973270416,0.999117374420166,0.610165536403656,0.363657146692276,0.24049881100654602,0.9992587566375732,0.6051181554794312,0.3632046580314636,0.24052904546260834,0.9989473819732666,0.6287302374839783,0.3647783398628235,0.245381161570549,0.9991083741188049,0.6328768730163574,0.36472055315971375,0.24535827338695526,0.9992519021034241,0.636816680431366,0.3647370934486389,0.24525493383407593,0.9989479184150696,0.5995744466781616,0.36587345600128174,0.047216109931468964,0.9992794990539551,0.6446585655212402,0.36896002292633057,0.06636612862348557,0.99928879737854,0.6106534600257874,0.3763751685619354,0.23163101077079773,0.9990567564964294,0.6254081726074219,0.3775373101234436,0.2365168184041977,0.9987936615943909,0.5405821800231934,0.40107959508895874,-0.07162605226039886,0.9999151825904846,0.6862519979476929,0.4115332067012787,0.021371446549892426,0.9996007084846497,0.47276949882507324,0.4442031979560852,-0.026774026453495026,0.9941321015357971,0.7027861475944519,0.4746011793613434,0.13088013231754303,0.9777249693870544,0.43759629130363464,0.4905335307121277,0.12964189052581787,0.7660506367683411,0.696689784526825,0.5142729878425598,0.34416720271110535,0.6218801736831665,0.42740491032600403,0.5010594725608826,0.14271369576454163,0.5925593972206116,0.6929810643196106,0.525637686252594,0.38276320695877075,0.4587492346763611,0.4391760528087616,0.5021002292633057,0.15556107461452484,0.5695891380310059,0.6835234761238098,0.5241096615791321,0.38091200590133667,0.44557467103004456,0.44684112071990967,0.49869823455810547,0.1411752849817276,0.4885071814060211,0.6815685629844666,0.517928421497345,0.35095298290252686,0.4138045608997345,0.5675709247589111,0.5310198664665222,-0.04681248217821121,0.9999736547470093,0.6474697589874268,0.5294392704963684,0.04581717401742935,0.9998403787612915,0.5546451210975647,0.6111225485801697,0.07152167707681656,0.998350203037262,0.6330040097236633,0.5918477773666382,0.32336118817329407,0.9433751106262207,0.5545183420181274,0.7099260091781616,0.035589706152677536,0.9930601119995117,0.6282702684402466,0.671533465385437,0.40174803137779236,0.9070199131965637,0.5612323880195618,0.7224778532981873,0.03629368543624878,0.9919230937957764,0.6201760172843933,0.6866732239723206,0.41401049494743347,0.9324527382850647,0.5519005656242371,0.7248029708862305,-0.007011851761490107,0.8990287184715271,0.6138474345207214,0.6776444315910339,0.41670307517051697,0.6472758054733276
6,0.619228184223175,0.3708990812301636,0.30733752250671387,0.999233067035675,0.6141195893287659,0.3639582097530365,0.2569996118545532,0.9991703629493713,0.6090376973152161,0.36342495679855347,0.25700387358665466,0.9993041753768921,0.6039243936538696,0.3629583418369293,0.25703442096710205,0.9990110993385315,0.627539336681366,0.3645603060722351,0.26182878017425537,0.9991644024848938,0.6316295862197876,0.3645353615283966,0.2618107497692108,0.999301016330719,0.6355448961257935,0.3645768165588379,0.26172739267349243,0.9990162253379822,0.5981547832489014,0.3656313717365265,0.06286627799272537,0.999316930770874,0.6433011889457703,0.3687886595726013,0.08265146613121033,0.9993220567703247,0.6094931960105896,0.37620267271995544,0.2472856044769287,0.9990969300270081,0.6243549585342407,0.37745869159698486,0.25227487087249756,0.9988448023796082,0.5387338995933533,0.4016517698764801,-0.06117665395140648,0.9999107122421265,0.6835600137710571,0.4126783311367035,0.03196201100945473,0.9995866417884827,0.470754474401474,0.4437645971775055,-0.014838707633316517,0.9943395853042603,0.6990399956703186,0.47543641924858093,0.1311962902545929,0.9764577150344849,0.4315315783023834,0.4913838803768158,0.15895527601242065,0.776380181312561,0.6930005550384521,0.5158490538597107,0.33795174956321716,0.6145381331443787,0.4212551414966583,0.5018749237060547,0.17792071402072906,0.6068636178970337,0.6889376640319824,0.5276438593864441,0.37391752004623413,0.4561353325843811,0.43247589468955994,0.5031015872955322,0.19218425452709198,0.5841236710548401,0.6787669658660889,0.5259225368499756,0.3731720745563507,0.44360679388046265,0.4405767619609833,0.4996667206287384,0.172256737947464,0.502136766910553,0.6770537495613098,0.5198944807052612,0.3448210060596466,0.41027599573135376,0.5656957626342773,0.5308263897895813,-0.044483307749032974,0.9999710321426392,0.6467344164848328,0.5294013619422913,0.0433906614780426,0.9998401403427124,0.5536748170852661,0.6122429966926575,0.07311195880174637,0.9983668923377991,0.6324313282966614,0.5924896001815796,0.28882408142089844,0.9474513530731201,0.5523260831832886,0.7072495222091675,0.06528206914663315,0.9934306144714355,0.6205701231956482,0.6813247799873352,0.3281906545162201,0.9141755104064941,0.5608226656913757,0.7196657061576843,0.06773672997951508,0.9924529194831848,0.6140261292457581,0.6952894330024719,0.3367129862308502,0.9372844696044922,0.5340710878372192,0.7188941836357117,0.030919121578335762,0.9034839272499084,0.6100628972053528,0.686816394329071,0.3379260301589966,0.6664260029792786
7,0.6185123324394226,0.3710384666919708,0.30047228932380676,0.9992763996124268,0.6130809783935547,0.3640534281730652,0.24988462030887604,0.9992075562477112,0.6077984571456909,0.36348485946655273,0.24992282688617706,0.9993356466293335,0.6024833917617798,0.3629823923110962,0.2500281035900116,0.9990565180778503,0.6267533302307129,0.3647705316543579,0.25324952602386475,0.9992057681083679,0.6307080984115601,0.3647755980491638,0.2532166838645935,0.999337911605835,0.634499728679657,0.36484023928642273,0.25315091013908386,0.9990698099136353,0.5965219736099243,0.36580178141593933,0.052667874842882156,0.9993375539779663,0.6418454647064209,0.3690699338912964,0.06980389356613159,0.9993432760238647,0.6082934737205505,0.3763149380683899,0.2386343777179718,0.9991245269775391,0.6235731840133667,0.37764596939086914,0.24243485927581787,0.9988863468170166,0.5357925891876221,0.4022213816642761,-0.06531884521245956,0.9998986124992371,0.6812320947647095,0.4127422273159027,0.013311760500073433,0.9995788335800171,0.4661034941673279,0.44425326585769653,-0.0224541537463665,0.9943695664405823,0.6944690942764282,0.47565269470214844,0.09244414418935776,0.975612998008728,0.42715099453926086,0.4915413558483124,0.13333478569984436,0.7803958654403687,0.6891170740127563,0.5166353583335876,0.26920703053474426,0.6094335913658142,0.4174988865852356,0.5010986328125,0.15032966434955597,0.6127285957336426,0.6854183077812195,0.5316796898841858,0.30299344658851624,0.45497003197669983,0.42806413769721985,0.5023547410964966,0.16275539994239807,0.5900919437408447,0.6766177415847778,0.5289724469184875,0.30037394165992737,0.4431178867816925,0.4359498918056488,0.4996301233768463,0.14496812224388123,0.5075669288635254,0.6748093366622925,0.5227794051170349,0.275113046169281,0.4078543186187744,0.5645490288734436,0.5315831899642944,-0.03484690189361572,0.9999627470970154,0.6454999446868896,0.5306398272514343,0.033793237060308456,0.9998313188552856,0.5521476864814758,0.6129778623580933,0.08374842256307602,0.9983056783676147,0.6283179521560669,0.5985708832740784,0.24864943325519562,0.9512896537780762,0.5493617653846741,0.7045437693595886,0.06951359659433365,0.9936981201171875,0.6149387955665588,0.6885614991188049,0.2571907639503479,0.9210190176963806,0.5583604574203491,0.716997504234314,0.07070852071046829,0.9928855895996094,0.6109853386878967,0.7001928091049194,0.2619059681892395,0.9418813586235046,0.5322590470314026,0.7175202965736389,0.03686230257153511,0.9070997834205627,0.6065706610679626,0.6969096064567566,0.25670382380485535,0.6862995028495789
8,0.6188094615936279,0.371196448802948,0.29750752449035645,0.9993143677711487,0.6134434342384338,0.36426275968551636,0.24678298830986023,0.9992396235466003,0.608216404914856,0.36369988322257996,0.24679584801197052,0.9993635416030884,0.6029449105262756,0.3632035255432129,0.24685873091220856,0.9990959167480469,0.6270430684089661,0.36499452590942383,0.2510860860347748,0.9992441534996033,0.6309970617294312,0.36501064896583557,0.2510630786418915,0.9993718266487122,0.634800374507904,0.36508747935295105,0.25098106265068054,0.9991171360015869,0.5969908237457275,0.3660765290260315,0.05243104323744774,0.9993574023246765,0.642096757888794,0.3693247437477112,0.06954313814640045,0.999363124370575,0.6087357997894287,0.3764137029647827,0.23715414106845856,0.9991494417190552,0.6239185333251953,0.3777812719345093,0.24163061380386353,0.9989281296730042,0.535286545753479,0.40257367491722107,-0.06489964574575424,0.9998865127563477,0.6800800561904907,0.41336309909820557,0.013620579615235329,0.9995540380477905,0.4655265808105469,0.44455814361572266,-0.02342616207897663,0.9945693016052246,0.6940288543701172,0.4761280417442322,0.09964147955179214,0.9747388362884521,0.4257873594760895,0.49160444736480713,0.1283470243215561,0.7861294746398926,0.6861741542816162,0.5150545835494995,0.2882652282714844,0.5952154397964478,0.4161772131919861,0.5016250610351562,0.14202947914600372,0.6204339861869812,0.6821041703224182,0.5299891233444214,0.3299882411956787,0.4455152153968811,0.42597588896751404,0.5028900504112244,0.1544674038887024,0.5978180170059204,0.6732895374298096,0.52776038646698,0.3225763738155365,0.4343065619468689,0.43384215235710144,0.49976426362991333,0.13956555724143982,0.5145155787467957,0.6716403961181641,0.5212517380714417,0.293599396944046,0.3985678255558014,0.5637774467468262,0.5320852994918823,-0.03289839252829552,0.9999504089355469,0.6450055241584778,0.5313730239868164,0.03193376585841179,0.9998130798339844,0.5514387488365173,0.6143995523452759,0.08598314225673676,0.9982771873474121,0.6280829310417175,0.602897584438324,0.24473224580287933,0.9551841020584106,0.548060417175293,0.7043273448944092,0.10293900966644287,0.9938568472862244,0.6132792234420776,0.6920793652534485,0.3093421161174774,0.9271583557128906,0.5561371445655823,0.7177516222000122,0.10886189341545105,0.9931842684745789,0.6101399064064026,0.7040897607803345,0.31979823112487793,0.946118175983429,0.5301646590232849,0.7135688066482544,0.054133109748363495,0.9079082012176514,0.6077125072479248,0.700468897819519,0.3179342746734619,0.7002164125442505
9,0.6214888095855713,0.3713277578353882,0.29524892568588257,0.9993376135826111,0.6166852712631226,0.36438459157943726,0.24365641176700592,0.9992572665214539,0.6116169691085815,0.36384475231170654,0.2436780333518982,0.9993790984153748,0.6065148711204529,0.36336591839790344,0.2437625229358673,0.999121904373169,0.6299319863319397,0.3650543987751007,0.24873745441436768,0.9992702007293701,0.634012758731842,0.36514729261398315,0.2487495392560959,0.9993934035301208,0.6379234194755554,0.3652585446834564,0.2486727386713028,0.9991492629051208,0.5995469093322754,0.3662532567977905,0.050122518092393875,0.9993711709976196,0.6433919072151184,0.36943912506103516,0.06962069123983383,0.9993661046028137,0.6113609671592712,0.37657827138900757,0.23506991565227509,0.9991645812988281,0.6262960433959961,0.37784242630004883,0.2405005842447281,0.9989575743675232,0.5358172059059143,0.4028209149837494,-0.0708504393696785,0.9998719692230225,0.6807993650436401,0.41473662853240967,0.017843127250671387,0.9995296001434326,0.46560847759246826,0.4449944794178009,-0.04233211278915405,0.9947705268859863,0.694969892501831,0.47688910365104675,0.09961441159248352,0.9735517501831055,0.42276430130004883,0.4918072521686554,0.09260991960763931,0.7927821278572083,0.6877727508544922,0.5167555809020996,0.2626197636127472,0.5845057964324951,0.41345345973968506,0.5019786357879639,0.09784941375255585,0.6287505626678467,0.6832488179206848,0.531180202960968,0.2884567081928253,0.43746668100357056,0.42312103509902954,0.5032398700714111,0.11081308126449585,0.6059413552284241,0.6744300127029419,0.5291950702667236,0.28452417254447937,0.42618289589881897,0.4305950999259949,0.5001310706138611,0.10314539819955826,0.5212140083312988,0.6731158494949341,0.5233482718467712,0.26712751388549805,0.38960111141204834,0.5639882683753967,0.5321470499038696,-0.033225782215595245,0.9999318718910217,0.6461321115493774,0.5322688817977905,0.032326728105545044,0.9997865557670593,0.5517829656600952,0.6120120286941528,0.08624156564474106,0.9981367588043213,0.6281393766403198,0.6065784692764282,0.24408753216266632,0.9586468935012817,0.5475928783416748,0.7007182836532593,0.19755448400974274,0.9936872124671936,0.6133878827095032,0.696947455406189,0.37547942996025085,0.9323001503944397,0.5547950267791748,0.7160050868988037,0.2124914973974228,0.9929926991462708,0.6096571087837219,0.7095934748649597,0.39182794094085693,0.9494349360466003,0.5349386930465698,0.7110945582389832,0.18432247638702393,0.9069953560829163,0.6082600355148315,0.7031847238540649,0.3833906948566437,0.711639404296875
10,0.6291757822036743,0.3715265989303589,0.2781945466995239,0.9993622899055481,0.6248990297317505,0.36467471718788147,0.22703330218791962,0.9992802739143372,0.6200006008148193,0.3640608489513397,0.2270311415195465,0.9994000196456909,0.6149784922599792,0.3635154664516449,0.22707751393318176,0.9991536140441895,0.6379392147064209,0.36558741331100464,0.2309856116771698,0.9992993474006653,0.6422885656356812,0.3657289147377014,0.23103128373622894,0.9994171857833862,0.6465021371841431,0.3658026456832886,0.23096121847629547,0.9991821050643921,0.6070632338523865,0.3664718568325043,0.040204718708992004,0.9993930459022522,0.6492626070976257,0.3696153461933136,0.05813132971525192,0.9993809461593628,0.618626058101654,0.37665385007858276,0.22164542973041534,0.9991950988769531,0.6335752010345459,0.3780154585838318,0.2258933037519455,0.9990017414093018,0.5363543629646301,0.4033252000808716,-0.07059962302446365,0.9998652935028076,0.6811938881874084,0.4157973527908325,0.009399553760886192,0.9995201826095581,0.4662448465824127,0.4471823275089264,-0.043615784496068954,0.9949249029159546,0.6950502395629883,0.47910577058792114,0.0866059735417366,0.972471296787262,0.4229542911052704,0.4929448962211609,0.07157912105321884,0.8040390014648438,0.6883039474487305,0.5217534899711609,0.24310214817523956,0.5853624939918518,0.41319167613983154,0.5020941495895386,0.07375696301460266,0.6458942890167236,0.6841259598731995,0.5360278487205505,0.26172053813934326,0.44125038385391235,0.4223824441432953,0.5034018754959106,0.08391532301902771,0.6234298348426819,0.6756992340087891,0.5337046384811401,0.25981736183166504,0.42960605025291443,0.42987146973609924,0.5007503628730774,0.08071506023406982,0.5378103256225586,0.6746112108230591,0.5298064947128296,0.24780090153217316,0.39067235589027405,0.5640437006950378,0.5351769328117371,-0.02619045227766037,0.9999228119850159,0.6463296413421631,0.5359518527984619,0.025340113788843155,0.9997743368148804,0.5520602464675903,0.612111508846283,0.13439688086509705,0.9980990290641785,0.6283337473869324,0.6115753650665283,0.26101452112197876,0.9620808362960815,0.5481429696083069,0.6999454498291016,0.3175905644893646,0.9936525821685791,0.6147720217704773,0.6994545459747314,0.42657336592674255,0.9374491572380066,0.5562532544136047,0.7188366055488586,0.33880794048309326,0.992877721786499,0.6108734011650085,0.712920606136322,0.4530216455459595,0.9528170824050903,0.542730450630188,0.7110733389854431,0.3176344335079193,0.9066107273101807,0.6124586462974548,0.7031421065330505,0.4106367528438568,0.7243384122848511
