frame,lm_0_x,lm_0_y,lm_0_z,lm_0_visibility,lm_1_x,lm_1_y,lm_1_z,lm_1_visibility,lm_2_x,lm_2_y,lm_2_z,lm_2_visibility,lm_3_x,lm_3_y,lm_3_z,lm_3_visibility,lm_4_x,lm_4_y,lm_4_z,lm_4_visibility,lm_5_x,lm_5_y,lm_5_z,lm_5_visibility,lm_6_x,lm_6_y,lm_6_z,lm_6_visibility,lm_7_x,lm_7_y,lm_7_z,lm_7_visibility,lm_8_x,lm_8_y,lm_8_z,lm_8_visibility,lm_9_x,lm_9_y,lm_9_z,lm_9_visibility,lm_10_x,lm_10_y,lm_10_z,lm_10_visibility,lm_11_x,lm_11_y,lm_11_z,lm_11_visibility,lm_12_x,lm_12_y,lm_12_z,lm_12_visibility,lm_13_x,lm_13_y,lm_13_z,lm_13_visibility,lm_14_x,lm_14_y,lm_14_z,lm_14_visibility,lm_15_x,lm_15_y,lm_15_z,lm_15_visibility,lm_16_x,lm_16_y,lm_16_z,lm_16_visibility,lm_17_x,lm_17_y,lm_17_z,lm_17_visibility,lm_18_x,lm_18_y,lm_18_z,lm_18_visibility,lm_19_x,lm_19_y,lm_19_z,lm_19_visibility,lm_20_x,lm_20_y,lm_20_z,lm_20_visibility,lm_21_x,lm_21_y,lm_21_z,lm_21_visibility,lm_22_x,lm_22_y,lm_22_z,lm_22_visibility,lm_23_x,lm_23_y,lm_23_z,lm_23_visibility,lm_24_x,lm_24_y,lm_24_z,lm_24_visibility,lm_25_x,lm_25_y,lm_25_z,lm_25_visibility,lm_26_x,lm_26_y,lm_26_z,lm_26_visibility,lm_27_x,lm_27_y,lm_27_z,lm_27_visibility,lm_28_x,lm_28_y,lm_28_z,lm_28_visibility,lm_29_x,lm_29_y,lm_29_z,lm_29_visibility,lm_30_x,lm_30_y,lm_30_z,lm_30_visibility,lm_31_x,lm_31_y,lm_31_z,lm_31_visibility,lm_32_x,lm_32_y,lm_32_z,lm_32_visibility
99,0.4671497046947479,0.38632041215896606,-0.2390214502811432,0.9999831318855286,0.4714512228965759,0.3814440369606018,-0.2361922413110733,0.9999517798423767,0.4737970530986786,0.38104480504989624,-0.2361527383327484,0.9999549388885498,0.47636333107948303,0.38065192103385925,-0.23616832494735718,0.9999427199363708,0.4674358665943146,0.38209372758865356,-0.2226436883211136,0.9999410510063171,0.46679720282554626,0.3821784555912018,-0.22270002961158752,0.9999417066574097,0.46619632840156555,0.38215675950050354,-0.22273239493370056,0.9999304413795471,0.48911750316619873,0.3812183439731598,-0.1786031723022461,0.9999350905418396,0.47479766607284546,0.3832247853279114,-0.11550182849168777,0.9998607039451599,0.4745003283023834,0.3902028501033783,-0.21462807059288025,0.9999898672103882,0.4691457450389862,0.39063137769699097,-0.19666887819766998,0.9999853372573853,0.5324257612228394,0.40686631202697754,-0.11632984131574631,0.9999803900718689,0.457345187664032,0.4112839698791504,-0.04713796079158783,0.9999617338180542,0.5639110207557678,0.4330458641052246,-0.09018177539110184,0.9969208836555481,0.4394380450248718,0.4452115595340729,-0.12237630784511566,0.9193433523178101,0.5443239808082581,0.4504735469818115,-0.14241154491901398,0.9927847385406494,0.45210620760917664,0.43568477034568787,-0.33329182863235474,0.9658887386322021,0.5406661629676819,0.45750921964645386,-0.16182643175125122,0.9797843098640442,0.45740973949432373,0.4302721619606018,-0.369733989238739,0.9508309960365295,0.5336810350418091,0.4551200866699219,-0.17141109704971313,0.9797223210334778,0.45834869146347046,0.4261809289455414,-0.3702014982700348,0.9545161128044128,0.5334856510162354,0.45281046628952026,-0.14389313757419586,0.9672361016273499,0.4582499563694,0.4269790053367615,-0.33690232038497925,0.9356801509857178,0.5169848799705505,0.4693875312805176,-0.02435031719505787,0.999773383140564,0.4739739000797272,0.4717314839363098,0.024229181930422783,0.9999252557754517,0.5109506845474243,0.5011175870895386,-0.2674141824245453,0.9327298402786255,0.47699838876724243,0.5211453437805176,-0.0004300916043575853,0.9805690050125122,0.5128856897354126,0.521081805229187,0.023030022159218788,0.6329569220542908,0.48985302448272705,0.5611617565155029,0.16561131179332733,0.9241705536842346,0.5117390751838684,0.5225555896759033,0.0503518246114254,0.6389344930648804,0.4958288073539734,0.5673755407333374,0.17891287803649902,0.8242879509925842,0.5181465148925781,0.5446065664291382,-0.010735949501395226,0.7078189849853516,0.48650097846984863,0.5774906277656555,0.088557168841362,0.9324496984481812
100,0.46871915459632874,0.3843488097190857,-0.23385471105575562,0.9999836087226868,0.4726078510284424,0.3790929913520813,-0.22855144739151,0.9999533295631409,0.4750673174858093,0.37858206033706665,-0.22852090001106262,0.9999564290046692,0.4781571328639984,0.37808477878570557,-0.22854147851467133,0.9999440908432007,0.46765705943107605,0.3800855278968811,-0.21655122935771942,0.9999423027038574,0.46693289279937744,0.3802785277366638,-0.21660096943378448,0.9999431371688843,0.4662884473800659,0.3804388642311096,-0.21662405133247375,0.9999322891235352,0.49030452966690063,0.37869516015052795,-0.17239317297935486,0.9999397993087769,0.4739669859409332,0.38155966997146606,-0.10609592497348785,0.9998525977134705,0.4760158956050873,0.38822630047798157,-0.20645374059677124,0.9999901056289673,0.4698367714881897,0.38886064291000366,-0.19019991159439087,0.9999841451644897,0.5324329733848572,0.40463119745254517,-0.09086179733276367,0.9999801516532898,0.4574490487575531,0.4075307846069336,-0.03825433552265167,0.9999490976333618,0.5644947290420532,0.4296641945838928,-0.0756814032793045,0.9969925880432129,0.43971043825149536,0.4439687132835388,-0.12129218131303787,0.9259586930274963,0.5478284955024719,0.448223739862442,-0.1582438051700592,0.992959201335907,0.45586177706718445,0.42943868041038513,-0.3363493084907532,0.9688470363616943,0.5457550883293152,0.4549732804298401,-0.18214693665504456,0.9798821210861206,0.4630679786205292,0.4236876368522644,-0.3736363649368286,0.9547204375267029,0.5383672714233398,0.45249778032302856,-0.193816676735878,0.9799109697341919,0.4641156494617462,0.42022275924682617,-0.3714390695095062,0.9579346776008606,0.5373865365982056,0.45011788606643677,-0.16140426695346832,0.9677335023880005,0.4635426700115204,0.4214536249637604,-0.338867723941803,0.939947783946991,0.5173081755638123,0.46644821763038635,-0.020743411034345627,0.9997860789299011,0.47426682710647583,0.46987399458885193,0.020640980452299118,0.9999151825904846,0.510971188545227,0.4929651618003845,-0.3086335361003876,0.938879132270813,0.47696080803871155,0.5196026563644409,-0.02484038658440113,0.978983998298645,0.5118797421455383,0.5275859236717224,-0.06245685741305351,0.6669467091560364,0.4895833730697632,0.5601726770401001,0.1421380639076233,0.9301825165748596,0.5096682906150818,0.5308142304420471,-0.040049389004707336,0.6692555546760559,0.4955305755138397,0.5664028525352478,0.15456070005893707,0.8332749009132385,0.5158250331878662,0.5500491261482239,-0.12798501551151276,0.7349675893783569,0.486406147480011,0.576538622379303,0.04995604604482651,0.9363173246383667
101,0.4723854959011078,0.3809587359428406,-0.22859874367713928,0.9999837875366211,0.4762761890888214,0.3756413757801056,-0.22279779613018036,0.9999545216560364,0.4797013998031616,0.37508776783943176,-0.22272364795207977,0.9999575614929199,0.48317426443099976,0.37459856271743774,-0.22274143993854523,0.9999456405639648,0.46978437900543213,0.37691134214401245,-0.2113458663225174,0.9999434947967529,0.4682847857475281,0.3772520124912262,-0.2113868147134781,0.9999441504478455,0.4669255018234253,0.3775767683982849,-0.21142792701721191,0.9999338388442993,0.49391281604766846,0.37556788325309753,-0.129781574010849,0.9999435544013977,0.47358131408691406,0.3792421519756317,-0.10115992277860641,0.9998420476913452,0.4805248975753784,0.3852953314781189,-0.19795973598957062,0.9999898076057434,0.4725067913532257,0.38628894090652466,-0.18576742708683014,0.9999818801879883,0.5328607559204102,0.4022428095340729,-0.05798880755901337,0.9999794363975525,0.4575052559375763,0.4045518934726715,-0.03446892648935318,0.9999179840087891,0.5653746724128723,0.4253712296485901,-0.06093774735927582,0.9970673322677612,0.4400230944156647,0.4404848515987396,-0.11864712089300156,0.9317903518676758,0.5537948608398438,0.44499802589416504,-0.17264413833618164,0.9931854009628296,0.4606095552444458,0.42366519570350647,-0.3300926089286804,0.97137451171875,0.5523635149002075,0.454139769077301,-0.1999591886997223,0.9802618026733398,0.4681542217731476,0.41821473836898804,-0.36864173412323,0.9578938484191895,0.5440940856933594,0.4508587718009949,-0.213020920753479,0.9803866147994995,0.46974775195121765,0.41434821486473083,-0.36468809843063354,0.9606736898422241,0.5423904061317444,0.4494606554508209,-0.1773916780948639,0.9686750769615173,0.46925607323646545,0.4155484735965729,-0.3317060172557831,0.9431427717208862,0.518079936504364,0.46282339096069336,-0.019543522968888283,0.9997888803482056,0.475147545337677,0.4662143290042877,0.01940624602138996,0.9998818039894104,0.509735643863678,0.4904157519340515,-0.31449881196022034,0.943859338760376,0.4761742949485779,0.5175474286079407,-0.042098917067050934,0.9743258357048035,0.5108150243759155,0.5316385626792908,-0.12462670356035233,0.6959478855133057,0.4884791076183319,0.5601215362548828,0.09436433762311935,0.9338517189025879,0.5089378952980042,0.5368034839630127,-0.1083943247795105,0.6931933164596558,0.4951169192790985,0.5652165412902832,0.10279858857393265,0.8340928554534912,0.5108676552772522,0.5521750450134277,-0.20925281941890717,0.7586889863014221,0.4863570034503937,0.5758535861968994,-0.007671618368476629,0.9368461966514587
102,0.4755403697490692,0.37712642550468445,-0.19911696016788483,0.9999836683273315,0.48006680607795715,0.3719536364078522,-0.18384626507759094,0.9999551177024841,0.4835808575153351,0.37168365716934204,-0.1838197559118271,0.9999579191207886,0.4874574840068817,0.37144607305526733,-0.18382379412651062,0.9999464154243469,0.47220462560653687,0.37278544902801514,-0.18010325729846954,0.9999442100524902,0.4701284170150757,0.3730810284614563,-0.18015310168266296,0.9999448657035828,0.4682602882385254,0.3734285533428192,-0.1801510900259018,0.9999354481697083,0.4975356161594391,0.3730451464653015,-0.08405610173940659,0.9999458193778992,0.47368669509887695,0.3758259117603302,-0.06833642721176147,0.9998347759246826,0.48383551836013794,0.3818546533584595,-0.16113466024398804,0.9999890923500061,0.4748401641845703,0.382782518863678,-0.156753271818161,0.9999791979789734,0.5327872633934021,0.39892110228538513,-0.015756646171212196,0.9999796748161316,0.4575698971748352,0.4019678235054016,-0.008523236028850079,0.9998776912689209,0.5651214718818665,0.42027798295021057,-0.020634735003113747,0.9970084428787231,0.4392848610877991,0.4349920153617859,-0.09841785579919815,0.9370304942131042,0.5575491786003113,0.4397239685058594,-0.14048229157924652,0.9931047558784485,0.46465158462524414,0.41975969076156616,-0.30377116799354553,0.9734458327293396,0.5572042465209961,0.4493428170681,-0.16882850229740143,0.979877233505249,0.4729938209056854,0.4149320125579834,-0.34295570850372314,0.960325300693512,0.5485128164291382,0.44764161109924316,-0.18356578052043915,0.980148196220398,0.4752383828163147,0.4110538065433502,-0.3390234112739563,0.9627118110656738,0.5461887121200562,0.44507136940956116,-0.14669623970985413,0.968683123588562,0.47440075874328613,0.4120206832885742,-0.3052671253681183,0.9452214241027832,0.5183442234992981,0.45970067381858826,-0.01624404266476631,0.9997966885566711,0.47566211223602295,0.4626287519931793,0.016244366765022278,0.9998416900634766,0.5088301301002502,0.4896838665008545,-0.31593987345695496,0.947917640209198,0.4760792553424835,0.5129622220993042,-0.05207056924700737,0.9652848243713379,0.5101985931396484,0.5384779572486877,-0.17063601315021515,0.7218804359436035,0.48424801230430603,0.5582959651947021,0.08257614821195602,0.9339236617088318,0.5081833600997925,0.5448335409164429,-0.15978235006332397,0.7104825377464294,0.48880690336227417,0.563459038734436,0.09024911373853683,0.8219959139823914,0.5039879679679871,0.5588615536689758,-0.28007349371910095,0.7802499532699585,0.48516765236854553,0.5750049948692322,-0.025716431438922882,0.9340651035308838
103,0.4782578647136688,0.3748621344566345,-0.1989457905292511,0.9999843835830688,0.4825322926044464,0.3695654571056366,-0.18362727761268616,0.9999571442604065,0.4862063527107239,0.3692251741886139,-0.1836041808128357,0.9999598264694214,0.4899643361568451,0.3689938187599182,-0.18359771370887756,0.9999489784240723,0.4742683470249176,0.37054985761642456,-0.1801338791847229,0.9999465346336365,0.4718796908855438,0.3708925247192383,-0.18018189072608948,0.9999475479125977,0.4698048532009125,0.3712584674358368,-0.18017587065696716,0.9999387860298157,0.4992067217826843,0.3706626892089844,-0.08454006165266037,0.9999493360519409,0.4737868010997772,0.37348881363868713,-0.06889914721250534,0.9998388886451721,0.48726922273635864,0.3794809877872467,-0.16105911135673523,0.99998939037323,0.4769986867904663,0.3804875910282135,-0.15669289231300354,0.9999790787696838,0.5327984690666199,0.3957271873950958,-0.016351019963622093,0.9999811053276062,0.45761168003082275,0.39918750524520874,-0.006870891433209181,0.9998599290847778,0.5646429657936096,0.4172270894050598,-0.008494672365486622,0.9970642328262329,0.4383911192417145,0.4310787320137024,-0.09932097047567368,0.9422128200531006,0.560760498046875,0.4360068440437317,-0.12799158692359924,0.9934409260749817,0.46923670172691345,0.41663065552711487,-0.3080418109893799,0.9754396677017212,0.5603882074356079,0.44543322920799255,-0.15598194301128387,0.9807928800582886,0.47987765073776245,0.4125060439109802,-0.3487817943096161,0.962688684463501,0.5519362688064575,0.44417697191238403,-0.17488503456115723,0.9811287522315979,0.48237550258636475,0.408441960811615,-0.3442295789718628,0.964730978012085,0.5492271184921265,0.4414227604866028,-0.13584840297698975,0.9702599048614502,0.4805721640586853,0.40894946455955505,-0.30933889746665955,0.94744473695755,0.5197192430496216,0.4565892815589905,-0.01520445104688406,0.9998102188110352,0.4772781729698181,0.45988383889198303,0.01523187942802906,0.9998272657394409,0.5071843862533569,0.4930800795555115,-0.2812815010547638,0.9522724747657776,0.47611063718795776,0.5097302198410034,-0.05000391975045204,0.9628041982650757,0.5092501044273376,0.5400201082229614,-0.10627590119838715,0.7475958466529846,0.4811427593231201,0.5535446405410767,0.09810145944356918,0.936768114566803,0.5080939531326294,0.5456662774085999,-0.09297779202461243,0.7264511585235596,0.4849594533443451,0.5576614141464233,0.10714827477931976,0.8163760900497437,0.5005263686180115,0.5602322220802307,-0.21514621376991272,0.8006469011306763,0.48447248339653015,0.5719984769821167,-0.010535876266658306,0.9359001517295837
104,0.48193731904029846,0.3729657232761383,-0.1881536841392517,0.9999846816062927,0.4858557879924774,0.3677293062210083,-0.17150551080703735,0.9999582767486572,0.489287406206131,0.3673474192619324,-0.17149239778518677,0.9999607801437378,0.4925234615802765,0.36705586314201355,-0.17147015035152435,0.9999502897262573,0.4770527780056,0.3689800798892975,-0.16880786418914795,0.9999479651451111,0.47456470131874084,0.3693419098854065,-0.16884781420230865,0.9999492764472961,0.4720393419265747,0.36972764134407043,-0.1688295304775238,0.9999410510063171,0.5004013180732727,0.36868783831596375,-0.07064981013536453,0.9999511241912842,0.47381529211997986,0.37160104513168335,-0.05819232761859894,0.9998418092727661,0.4911063611507416,0.37744030356407166,-0.14996038377285004,0.9999890923500061,0.47977766394615173,0.37861138582229614,-0.14653661847114563,0.9999784827232361,0.5329894423484802,0.39449599385261536,-0.009844465181231499,0.9999821186065674,0.45765364170074463,0.39713048934936523,0.001819112221710384,0.9998463988304138,0.5642539262771606,0.41599059104919434,-0.03041551075875759,0.9970560073852539,0.43748044967651367,0.42878636717796326,-0.09590663760900497,0.9472472071647644,0.5622485876083374,0.43222594261169434,-0.17010708153247833,0.9937321543693542,0.47164908051490784,0.4144681990146637,-0.30495691299438477,0.9774449467658997,0.5621882677078247,0.44122666120529175,-0.1950535923242569,0.9815755486488342,0.48324039578437805,0.41137534379959106,-0.346489280462265,0.9652068614959717,0.5540034174919128,0.4399409890174866,-0.1913153976202011,0.9819698333740234,0.48670971393585205,0.40730705857276917,-0.34153082966804504,0.9669678211212158,0.5506945252418518,0.43710771203041077,-0.17415226995944977,0.9715945720672607,0.4842400550842285,0.4075707793235779,-0.3060275614261627,0.9502526521682739,0.5200513601303101,0.4551113545894623,-0.015058313496410847,0.9998180270195007,0.4778502285480499,0.4580114781856537,0.0150468610227108,0.9997999668121338,0.5066817998886108,0.4941939413547516,-0.23988227546215057,0.9560944437980652,0.47775039076805115,0.5058649182319641,-0.031165217980742455,0.9625364542007446,0.5078189373016357,0.5407381653785706,-0.08355869352817535,0.7709535360336304,0.48129305243492126,0.548202633857727,0.11701704561710358,0.9395996928215027,0.5071419477462769,0.5459347367286682,-0.07344913482666016,0.7421154975891113,0.48522114753723145,0.5529347062110901,0.1255893111228943,0.8142836689949036,0.4997836947441101,0.5596024990081787,-0.20055776834487915,0.8189563751220703,0.48377561569213867,0.567411482334137,0.009126938879489899,0.9379830360412598
105,0.485835999250412,0.37127554416656494,-0.2039075642824173,0.9999825954437256,0.489449679851532,0.3663425147533417,-0.17856498062610626,0.9999549984931946,0.492753803730011,0.36603039503097534,-0.17852187156677246,0.9999576210975647,0.49610477685928345,0.36576828360557556,-0.17854224145412445,0.9999467134475708,0.48032960295677185,0.3673202395439148,-0.18326880037784576,0.9999430775642395,0.47757577896118164,0.36767590045928955,-0.1832973062992096,0.999945342540741,0.4752529263496399,0.3679705262184143,-0.18322694301605225,0.999936580657959,0.5021128058433533,0.36754459142684937,-0.08509816229343414,0.9999455809593201,0.4745331108570099,0.3699248135089874,-0.06745672971010208,0.9998307228088379,0.4942452013492584,0.37572789192199707,-0.15806834399700165,0.9999873042106628,0.4826608896255493,0.37673690915107727,-0.1624153107404709,0.9999760389328003,0.5332470536231995,0.393934965133667,-0.023800836876034737,0.9999822974205017,0.4575977325439453,0.39583107829093933,-0.014790492132306099,0.9998199939727783,0.5640052556991577,0.4146471619606018,-0.08464445173740387,0.9966710209846497,0.43744948506355286,0.4274584650993347,-0.11810850352048874,0.9520276784896851,0.5626761317253113,0.4297940135002136,-0.300115704536438,0.9933868050575256,0.474073588848114,0.41559967398643494,-0.3179042935371399,0.9791478514671326,0.5635919570922852,0.4384116530418396,-0.34728848934173584,0.981076717376709,0.4861186444759369,0.4124629497528076,-0.3615378141403198,0.9672534465789795,0.5556802749633789,0.43713146448135376,-0.361663281917572,0.9816157221794128,0.4893018901348114,0.40838271379470825,-0.35687047243118286,0.9687613248825073,0.5519821643829346,0.43424272537231445,-0.31015127897262573,0.9712664484977722,0.4865708649158478,0.40884941816329956,-0.318713515996933,0.9523212909698486,0.5200175642967224,0.4555145800113678,-0.011142747476696968,0.9998265504837036,0.4777732789516449,0.457681804895401,0.011220840737223625,0.9997686147689819,0.5065554976463318,0.4958927631378174,-0.21854953467845917,0.9595911502838135,0.47901076078414917,0.5029990673065186,-0.0145730534568429,0.9634039998054504,0.5058467984199524,0.5421651601791382,-0.061027053743600845,0.792251706123352,0.4812803566455841,0.5436339378356934,0.1577395498752594,0.9411916136741638,0.5037972927093506,0.5472391843795776,-0.05134567245841026,0.7562435865402222,0.4836980104446411,0.5480011701583862,0.16869817674160004,0.8045899271965027,0.50032639503479,0.5600587725639343,-0.1836731731891632,0.8352523446083069,0.4837293326854706,0.5619834065437317,0.04944354668259621,0.9387664198875427
106,0.487978458404541,0.36980825662612915,-0.2263665497303009,0.9999822378158569,0.4915918707847595,0.36500245332717896,-0.20443233847618103,0.9999556541442871,0.49521392583847046,0.3647470474243164,-0.20446360111236572,0.9999581575393677,0.49830636382102966,0.3646048903465271,-0.20447741448879242,0.9999475479125977,0.48221275210380554,0.36581915616989136,-0.20706366002559662,0.9999434947967529,0.47929924726486206,0.36613598465919495,-0.207103431224823,0.9999457597732544,0.4769722521305084,0.3663955330848694,-0.20708732306957245,0.9999369382858276,0.5035526752471924,0.36664846539497375,-0.09739476442337036,0.9999450445175171,0.4752229154109955,0.36867937445640564,-0.09581590443849564,0.9998344779014587,0.4959550201892853,0.37442731857299805,-0.18282532691955566,0.9999874234199524,0.4842095375061035,0.37543126940727234,-0.18538400530815125,0.9999762177467346,0.5334975719451904,0.3933201730251312,-0.0362045094370842,0.9999828338623047,0.457620233297348,0.39489737153053284,-0.040859851986169815,0.9998003244400024,0.5632952451705933,0.4150676131248474,-0.09773753583431244,0.9963855743408203,0.4376472532749176,0.42703667283058167,-0.14064545929431915,0.9564254283905029,0.5628551244735718,0.4296923279762268,-0.2926825284957886,0.9930865168571472,0.47796058654785156,0.4170052111148834,-0.33898547291755676,0.9807714819908142,0.5640550255775452,0.4379505515098572,-0.33691278100013733,0.9807519316673279,0.49054333567619324,0.4148263931274414,-0.38205787539482117,0.9692733883857727,0.556376039981842,0.4365116059780121,-0.35096389055252075,0.9813693165779114,0.4935496151447296,0.4108560085296631,-0.37725940346717834,0.9705224633216858,0.5527414679527283,0.4337075352668762,-0.3016930818557739,0.9710127115249634,0.4907706677913666,0.41115283966064453,-0.3394089937210083,0.954485297203064,0.5199230909347534,0.4558756947517395,-0.011435972526669502,0.9998397827148438,0.47774919867515564,0.45770320296287537,0.011528968811035156,0.9997555017471313,0.5064690709114075,0.4962078630924225,-0.2163039743900299,0.9629638195037842,0.479157030582428,0.5021478533744812,0.04984608665108681,0.9628127813339233,0.5054726600646973,0.5416826009750366,-0.06389656662940979,0.8115912675857544,0.48129716515541077,0.5383540391921997,0.3011258840560913,0.9372085332870483,0.5025736093521118,0.5463560223579407,-0.05432000756263733,0.7665324807167053,0.4833933115005493,0.5420855283737183,0.32163989543914795,0.7884462475776672,0.5006716251373291,0.5601086020469666,-0.18418215215206146,0.8498525023460388,0.4837390184402466,0.555498480796814,0.21949590742588043,0.9359925985336304
107,0.4905392527580261,0.3682282865047455,-0.22976131737232208,0.9999818205833435,0.49481910467147827,0.3632358908653259,-0.20869524776935577,0.9999569058418274,0.4981805980205536,0.36315327882766724,-0.2087433934211731,0.9999588131904602,0.500896692276001,0.3631305694580078,-0.20875608921051025,0.9999485015869141,0.48457854986190796,0.36369815468788147,-0.20974117517471313,0.9999449253082275,0.4812248647212982,0.36394813656806946,-0.20978571474552155,0.9999465346336365,0.47846847772598267,0.3642476499080658,-0.20978334546089172,0.9999377727508545,0.505647599697113,0.36552488803863525,-0.09689534455537796,0.9999446868896484,0.4760860502719879,0.367127925157547,-0.09583992511034012,0.9998400211334229,0.49811851978302,0.373224675655365,-0.18622900545597076,0.999987781047821,0.4859485924243927,0.37411653995513916,-0.18721064925193787,0.9999763369560242,0.5340659022331238,0.39315563440322876,-0.035969674587249756,0.9999839067459106,0.45763856172561646,0.3944357633590698,-0.038134731352329254,0.9997947812080383,0.5623356103897095,0.41569286584854126,-0.09355377405881882,0.9958807826042175,0.43754929304122925,0.42737311124801636,-0.14452368021011353,0.9605184197425842,0.5622549057006836,0.4298415184020996,-0.25811514258384705,0.9928330779075623,0.4807288646697998,0.41903334856033325,-0.347407728433609,0.9824315309524536,0.5634121894836426,0.4379063546657562,-0.29802876710891724,0.9805405139923096,0.49444127082824707,0.41719570755958557,-0.3890102505683899,0.9715464115142822,0.5556314587593079,0.4361686706542969,-0.3093271255493164,0.9812428951263428,0.4974697530269623,0.4132102429866791,-0.38241347670555115,0.9725949168205261,0.5522333979606628,0.43347400426864624,-0.2648773789405823,0.9708827137947083,0.4944453835487366,0.41335806250572205,-0.3465931713581085,0.9572407007217407,0.5198683738708496,0.4565528333187103,-0.018575647845864296,0.9998551607131958,0.47742143273353577,0.4581924080848694,0.018707824870944023,0.9997654557228088,0.5065277218818665,0.4962804913520813,-0.301359623670578,0.9656795263290405,0.47936370968818665,0.501410961151123,0.1061302199959755,0.9510610103607178,0.5051253437995911,0.5428853631019592,-0.1783364862203598,0.8284903764724731,0.48142263293266296,0.5242063999176025,0.4552960693836212,0.8996231555938721,0.5018380284309387,0.5481718182563782,-0.1707407683134079,0.7687385678291321,0.483747661113739,0.5240964889526367,0.4875586926937103,0.7523036003112793,0.500617265701294,0.5597229599952698,-0.3039247393608093,0.8626925349235535,0.4836125373840332,0.5434945225715637,0.4128265678882599,0.9151304364204407
108,0.49389976263046265,0.36825650930404663,-0.22447696328163147,0.9999823570251465,0.4980672597885132,0.3636326789855957,-0.19831648468971252,0.9999594688415527,0.5008798837661743,0.3635995388031006,-0.19838859140872955,0.9999607801437378,0.5031975507736206,0.363590270280838,-0.19840703904628754,0.9999512434005737,0.48806339502334595,0.3638738691806793,-0.2040991187095642,0.9999481439590454,0.4844651222229004,0.36405661702156067,-0.20413950085639954,0.999949038028717,0.48125097155570984,0.36426711082458496,-0.2041124701499939,0.9999409317970276,0.5075562596321106,0.36597633361816406,-0.08161943405866623,0.9999462962150574,0.4774937927722931,0.36733144521713257,-0.09433139115571976,0.9998504519462585,0.5005332231521606,0.37340986728668213,-0.17587697505950928,0.9999884366989136,0.48837903141975403,0.37401920557022095,-0.1848042607307434,0.9999775290489197,0.534617006778717,0.3936586081981659,-0.025153115391731262,0.9999849200248718,0.4576529562473297,0.39494040608406067,-0.03325861319899559,0.9998003244400024,0.5618438124656677,0.41723427176475525,-0.08153685927391052,0.9952258467674255,0.4364449679851532,0.4277840554714203,-0.1258087158203125,0.96422278881073,0.562218964099884,0.43046870827674866,-0.2567198872566223,0.9925112724304199,0.48002514243125916,0.42006057500839233,-0.32471349835395813,0.983862578868866,0.5631981492042542,0.438466876745224,-0.30067500472068787,0.9803066849708557,0.493946373462677,0.42164820432662964,-0.3643011748790741,0.9734758138656616,0.5554109811782837,0.4366220533847809,-0.31062060594558716,0.9810755252838135,0.49796125292778015,0.41652020812034607,-0.36379730701446533,0.9743597507476807,0.5520423650741577,0.43399277329444885,-0.2634863257408142,0.9708247184753418,0.49468281865119934,0.41533994674682617,-0.32924985885620117,0.9596388936042786,0.5200179815292358,0.45727571845054626,-0.018487336114048958,0.9998689889907837,0.4773717224597931,0.4589504301548004,0.018626032397150993,0.9997739195823669,0.5070288181304932,0.4969833493232727,-0.29470330476760864,0.9674834609031677,0.47995027899742126,0.5029940009117126,0.09972818940877914,0.9354647994041443,0.5051129460334778,0.5469675064086914,-0.18489094078540802,0.8429083228111267,0.4815843403339386,0.5180093050003052,0.44956710934638977,0.8521000742912292,0.501884400844574,0.5529274940490723,-0.17794281244277954,0.7697533965110779,0.48363927006721497,0.525551974773407,0.48250970244407654,0.7124021649360657,0.5019749402999878,0.5639122128486633,-0.3044317066669464,0.8738481402397156,0.4839639961719513,0.5369323492050171,0.41883987188339233,0.8867389559745789
